imovel1,imovel2,proporcao_de_iguais,proporcao_de_diferentes,proporcao_de_indeterminados
28bace482d9d0fe867c0ca558be4cd93,e0501417379b47cd0c88ee9acd453a8f,0.8888888888888888,0.11111111111111116,0.0
ac2e95f12c24119d913168034e20dd5e,b89da7cbedbe5cd99420479fdfb978d2,0.9166666666666666,0.08333333333333337,0.0
f6a6263fbdcc50134b72d5d7d838a656,ac2e95f12c24119d913168034e20dd5e,0.9,0.09999999999999998,0.0
3540fcda229829e0a5d843fa67178cc0,ac2e95f12c24119d913168034e20dd5e,0.9,0.09999999999999998,0.0
634091da23bee0121447087880d92adc,ac2e95f12c24119d913168034e20dd5e,0.8,0.19999999999999996,0.0
28bace482d9d0fe867c0ca558be4cd93,ac2e95f12c24119d913168034e20dd5e,0.8888888888888888,0.11111111111111116,0.0
957056ce699560b235ab5daa4724ce2d,ac2e95f12c24119d913168034e20dd5e,0.8888888888888888,0.11111111111111116,0.0
f6a6263fbdcc50134b72d5d7d838a656,b89da7cbedbe5cd99420479fdfb978d2,0.9,0.09999999999999998,0.0
3540fcda229829e0a5d843fa67178cc0,b89da7cbedbe5cd99420479fdfb978d2,0.8,0.19999999999999996,0.0
28bace482d9d0fe867c0ca558be4cd93,b89da7cbedbe5cd99420479fdfb978d2,0.8888888888888888,0.11111111111111116,0.0
957056ce699560b235ab5daa4724ce2d,b89da7cbedbe5cd99420479fdfb978d2,1.0,0.0,0.0
f6a6263fbdcc50134b72d5d7d838a656,e9c764966b1c3e01de49114cee631dad,0.8,0.19999999999999996,0.0
59c44749c2bb2bbdb5c5591aad828dab,e9c764966b1c3e01de49114cee631dad,0.9,0.09999999999999998,0.0
e9c764966b1c3e01de49114cee631dad,400dcbe20dd48e8857e64f7bfc6d2d55,0.9230769230769231,0.07692307692307687,0.0
d80b858100bcebb1f23c1713749ef191,e9c764966b1c3e01de49114cee631dad,1.0,0.0,0.0
f6a6263fbdcc50134b72d5d7d838a656,3540fcda229829e0a5d843fa67178cc0,0.8,0.19999999999999996,0.0
957056ce699560b235ab5daa4724ce2d,f6a6263fbdcc50134b72d5d7d838a656,1.0,0.0,0.0
af0aac41b7d6b17f2c9ee748835e63d0,6ddd13349e263b8831384e79a8f895f6,0.8,0.19999999999999996,0.0
59c44749c2bb2bbdb5c5591aad828dab,400dcbe20dd48e8857e64f7bfc6d2d55,1.0,0.0,0.0
59c44749c2bb2bbdb5c5591aad828dab,d80b858100bcebb1f23c1713749ef191,0.8,0.19999999999999996,0.0
525d1f5fb7f8cba2a7aec5e70084323b,400dcbe20dd48e8857e64f7bfc6d2d55,0.8888888888888888,0.11111111111111116,0.0
d80b858100bcebb1f23c1713749ef191,400dcbe20dd48e8857e64f7bfc6d2d55,1.0,0.0,0.0
3540fcda229829e0a5d843fa67178cc0,634091da23bee0121447087880d92adc,0.9,0.09999999999999998,0.0
83236bbb2b0a9dd2a863348f202e137e,77921c14efc93b246bdf98f2de11bf9a,1.0,0.0,0.0
83236bbb2b0a9dd2a863348f202e137e,91c41a45699bedd95c0be1f3bccb306a,1.0,0.0,0.0
77921c14efc93b246bdf98f2de11bf9a,91c41a45699bedd95c0be1f3bccb306a,1.0,0.0,0.0
a3e837e156a0ba36133efc79cc6f1237,2a44c71336f79646c1ca17313e2a7516,0.9583333333333334,-0.5416666666666667,0.5833333333333334
855d6f510e4c5891f63fcec7fe78d4b7,b4220442ca10be1dd17934b16550a073,0.9583333333333334,0.0,0.041666666666666664
39a3ba4822b6ea632842c0b087a16dba,e040ef2b802018e888f138e5c53528e1,1.0,0.0,0.0
6840026cd3d0973d1a0ae8c56c7fca98,5a19e054fb4d7173220342b910fd0809,1.0,-0.07692307692307687,0.07692307692307693
1c91dd5e0d9f82d55995e1adba42d776,2fe95b34042a522dfa3892aab654e02e,1.0714285714285714,-0.2142857142857142,0.14285714285714285
913e599ccec239c17c68ed8441dd4273,a756e211ccde15762d457a292cae2a3d,1.0,0.0,0.0
79600db2aae9ef0615465a071c87b09d,88a642e1882f21a3d7ed5d74c6936e5d,0.9411764705882353,0.0,0.058823529411764705
40303f06a9503749e463558294f5bb18,a998cb87a19830bfc1ba47c3dfc5cd17,0.9166666666666666,0.08333333333333337,0.0
98e661f0e03244def615006ae97edd84,f63fbacd83028a98d5987fa35c62a83a,1.2777777777777777,-0.2777777777777777,0.0
6a662159577f65bcbf10ea5e081c79e2,37bb22c000d991304412f2001cd233df,1.0,0.0,0.0
11dad3891d1f1770d1870b176a325f40,7fb4a24ee0a0498422e7e765adf3dbde,1.4285714285714286,-0.4285714285714286,0.0
b52cd94c2ac21ba564837203f09812f8,4be2bac4443cc3a9750ad73bd612ae8a,0.875,-0.33333333333333326,0.4583333333333333
e6489a7a1e680d97db9db9f12b2a1ff0,432f8b5487a96978e4c4861a91038ed9,1.0,0.0,0.0
329a817263314546f48e10077e4aae77,ef0f1b11bae954f6f48544850f4e761b,1.0,0.0,0.0
a50d3c4b131b9806dc256fc087d5685c,83e9163745bc341c5972f962334cac29,0.8333333333333334,-0.3333333333333335,0.5
ab29f3c1df8819b38b9e666516ff404f,3382e04fd1859357a38b0da28aeb674b,1.0,-0.6000000000000001,0.6
ab29f3c1df8819b38b9e666516ff404f,1f42ad40ff2acfc4e40dc461c9210428,0.8,-0.3999999999999999,0.6
ab29f3c1df8819b38b9e666516ff404f,b989377f16d6653618f15bfda84dbd47,1.0,-0.3999999999999999,0.4
ab29f3c1df8819b38b9e666516ff404f,a1f3f4b9d04e19883b1f6a56eabbcd06,1.2,-1.0,0.8
ab29f3c1df8819b38b9e666516ff404f,138d2595168bb2d80608e635d324737d,0.8,-0.6000000000000001,0.8
1f42ad40ff2acfc4e40dc461c9210428,3382e04fd1859357a38b0da28aeb674b,1.0,-0.3999999999999999,0.4
881735985955eb9f4d2335c0636087c1,3382e04fd1859357a38b0da28aeb674b,0.8,0.19999999999999996,0.0
3382e04fd1859357a38b0da28aeb674b,b989377f16d6653618f15bfda84dbd47,1.0,0.0,0.0
3382e04fd1859357a38b0da28aeb674b,a1f3f4b9d04e19883b1f6a56eabbcd06,1.1666666666666667,-0.6666666666666667,0.5
1f42ad40ff2acfc4e40dc461c9210428,b989377f16d6653618f15bfda84dbd47,1.0,-0.19999999999999996,0.2
1f42ad40ff2acfc4e40dc461c9210428,a1f3f4b9d04e19883b1f6a56eabbcd06,1.0,-0.6000000000000001,0.6
1f42ad40ff2acfc4e40dc461c9210428,138d2595168bb2d80608e635d324737d,0.8,-0.20000000000000018,0.4
881735985955eb9f4d2335c0636087c1,b989377f16d6653618f15bfda84dbd47,0.8,0.19999999999999996,0.0
881735985955eb9f4d2335c0636087c1,a1f3f4b9d04e19883b1f6a56eabbcd06,0.8,0.0,0.2
b989377f16d6653618f15bfda84dbd47,a1f3f4b9d04e19883b1f6a56eabbcd06,1.1666666666666667,-0.5,0.3333333333333333
0bd7866db2763bc6441f7d8346889bdd,7c1ce81f31212e00c077c072844ac842,1.1666666666666667,-0.8333333333333335,0.6666666666666666
5a51f3d9e5005b5b2294fa22c85b6567,b79377ef69cb85ec156550d57f14dfb6,1.0,0.0,0.0
b79377ef69cb85ec156550d57f14dfb6,14f341daec93d96cfcd85bab2ca143f9,1.0,0.0,0.0
7036cf1dd8676a94aa15bd26e63e9ab0,b79377ef69cb85ec156550d57f14dfb6,0.875,0.125,0.0
a9fec22076c7f2542d3558ecac4e19dd,b79377ef69cb85ec156550d57f14dfb6,1.0,0.0,0.0
5a51f3d9e5005b5b2294fa22c85b6567,14f341daec93d96cfcd85bab2ca143f9,1.3333333333333333,-0.33333333333333326,0.0
5a51f3d9e5005b5b2294fa22c85b6567,7036cf1dd8676a94aa15bd26e63e9ab0,1.1666666666666667,-0.16666666666666674,0.0
5a51f3d9e5005b5b2294fa22c85b6567,a9fec22076c7f2542d3558ecac4e19dd,1.0,0.0,0.0
7036cf1dd8676a94aa15bd26e63e9ab0,14f341daec93d96cfcd85bab2ca143f9,1.125,-0.125,0.0
a9fec22076c7f2542d3558ecac4e19dd,14f341daec93d96cfcd85bab2ca143f9,1.3333333333333333,-0.33333333333333326,0.0
a9fec22076c7f2542d3558ecac4e19dd,7036cf1dd8676a94aa15bd26e63e9ab0,1.1666666666666667,-0.16666666666666674,0.0
37d85a6551bb9e47d63d342c91e59463,db8f2579458470d0195d87f793ebf277,1.8461538461538463,-8.615384615384615,7.769230769230769
37d85a6551bb9e47d63d342c91e59463,e8427cbc97655fb960d7ee02ddaaa4cb,1.7692307692307692,-7.538461538461538,6.769230769230769
e8427cbc97655fb960d7ee02ddaaa4cb,db8f2579458470d0195d87f793ebf277,2.0952380952380953,-8.380952380952381,7.285714285714286
fe0f9e000ccd7132154353738fc7f46e,afdcb137d1dd37975e5cc305f733627d,1.0,0.0,0.0
ca2944177104675aac509ce7fd55ce1e,28df2852d1f8a6f090fbdb08193fc5fb,1.0,0.0,0.0
16bd9d0c9c2b0cc0cae63c7eb02cd7c7,e1afb875799f60dcf64525b540a59a76,1.2857142857142858,-0.2857142857142858,0.0
1410d984d7262067bddae9b2bafd346b,78ff917f5ee97aba2c6a3dc58e1121f7,1.0769230769230769,-0.07692307692307687,0.0
6530b71e1e31f89bcc74ee28f56bd2cb,0336f7885015a30062987dd18999fd4c,2.0,-2.0769230769230766,1.0769230769230769
e4e9708b6049f7db54725acda4753a8d,0336f7885015a30062987dd18999fd4c,2.263157894736842,-2.8421052631578947,1.5789473684210527
6530b71e1e31f89bcc74ee28f56bd2cb,e4e9708b6049f7db54725acda4753a8d,2.0,-2.0769230769230766,1.0769230769230769
089e186cfd19efe5dc48bcbae8e7c235,92f63e6bd692a5cc4971a3a3a831806b,1.0,0.0,0.0
e2382fa5e93a5a9509193bbfbb453dad,bb3d6e5343333d815de4cbde767bcbac,1.0,0.0,0.0
fa5f56600683da633a71e17887b77c57,6fe7cde52f3f28e59c110536a4d66bee,1.434782608695652,-0.6521739130434783,0.21739130434782608
ee24e44abd35a9d2af9ac036f0d5ef80,2f1f8e89dd0f8b1fe673c1250a70e9a5,1.0,0.0,0.0
6c506fe6bd62c1b4a7d5b279f0427193,7225f3117eae19f209c78ee37f6683b5,1.3636363636363635,-0.36363636363636354,0.0
756d6660dde0fcf7b5b59ff1e5907062,1267efa9b7c2095207a4fa0f01e50b2c,1.0,0.0,0.0
519c9d5f4615d2ab3982c1f149a3e11e,4a2347be4ac2d5597d5a562c7bc6fca3,1.0833333333333333,-0.08333333333333326,0.0
590d33db051b36d96950e86debc3ed24,5bfa4aa9771308007e0561b2384f8bba,1.0,0.0,0.0
f83fc4a0d898b74f9dd9f43d9dacdbdc,88fcf34535a74ac6269bc1f0e7856dca,0.9230769230769231,0.0,0.07692307692307693
10b8d747fdfbe3766531dc80cd198144,1a9d66271f4abdff1ddc72183969d0ed,1.6666666666666667,-0.75,0.08333333333333333
f0a7f83666170b326f7b28426764b210,6cbb171bbaf9f279e8bdf3d63f25c365,1.1111111111111112,-0.11111111111111116,0.0
50f956e042fefb5099b49d228daed409,b6d0545e0e4efe18ed44def70b007cba,1.0,0.0,0.0
50f956e042fefb5099b49d228daed409,1755a8c84776bbcfbf1af94f9230b36b,1.0,0.0,0.0
50f956e042fefb5099b49d228daed409,09b18e9595e06084e76668d3506a7f95,1.0,0.0,0.0
50f956e042fefb5099b49d228daed409,e094790a2aa90527e5512dcbae5a93b7,1.0,0.0,0.0
50f956e042fefb5099b49d228daed409,1999806d33f73f9c991f4deba0b70aa3,1.0,0.0,0.0
50f956e042fefb5099b49d228daed409,fdef72810f5747c3f2265297eff7c504,1.0,0.0,0.0
50f956e042fefb5099b49d228daed409,66504498e1f1c05c31e108eabbfbc681,1.0,0.0,0.0
efa0e139558f36ae15ce5432a8626295,50f956e042fefb5099b49d228daed409,0.9,0.09999999999999998,0.0
50f956e042fefb5099b49d228daed409,b51537e86192f43615444b649ebcdfb9,1.0,0.0,0.0
b6d0545e0e4efe18ed44def70b007cba,1755a8c84776bbcfbf1af94f9230b36b,1.0,0.0,0.0
b6d0545e0e4efe18ed44def70b007cba,09b18e9595e06084e76668d3506a7f95,1.0,0.0,0.0
b6d0545e0e4efe18ed44def70b007cba,e094790a2aa90527e5512dcbae5a93b7,1.0,0.0,0.0
b6d0545e0e4efe18ed44def70b007cba,1999806d33f73f9c991f4deba0b70aa3,1.0,0.0,0.0
b6d0545e0e4efe18ed44def70b007cba,fdef72810f5747c3f2265297eff7c504,1.0,0.0,0.0
b6d0545e0e4efe18ed44def70b007cba,66504498e1f1c05c31e108eabbfbc681,1.0,0.0,0.0
efa0e139558f36ae15ce5432a8626295,b6d0545e0e4efe18ed44def70b007cba,0.9,0.09999999999999998,0.0
b6d0545e0e4efe18ed44def70b007cba,b51537e86192f43615444b649ebcdfb9,1.0,0.0,0.0
1755a8c84776bbcfbf1af94f9230b36b,09b18e9595e06084e76668d3506a7f95,1.0,0.0,0.0
1755a8c84776bbcfbf1af94f9230b36b,e094790a2aa90527e5512dcbae5a93b7,1.0,0.0,0.0
1755a8c84776bbcfbf1af94f9230b36b,1999806d33f73f9c991f4deba0b70aa3,1.0,0.0,0.0
1755a8c84776bbcfbf1af94f9230b36b,fdef72810f5747c3f2265297eff7c504,1.0,0.0,0.0
1755a8c84776bbcfbf1af94f9230b36b,66504498e1f1c05c31e108eabbfbc681,1.0,0.0,0.0
efa0e139558f36ae15ce5432a8626295,1755a8c84776bbcfbf1af94f9230b36b,0.9,0.09999999999999998,0.0
1755a8c84776bbcfbf1af94f9230b36b,b51537e86192f43615444b649ebcdfb9,1.0,0.0,0.0
09b18e9595e06084e76668d3506a7f95,e094790a2aa90527e5512dcbae5a93b7,1.0,0.0,0.0
09b18e9595e06084e76668d3506a7f95,1999806d33f73f9c991f4deba0b70aa3,1.0,0.0,0.0
09b18e9595e06084e76668d3506a7f95,fdef72810f5747c3f2265297eff7c504,1.0,0.0,0.0
09b18e9595e06084e76668d3506a7f95,66504498e1f1c05c31e108eabbfbc681,1.0,0.0,0.0
efa0e139558f36ae15ce5432a8626295,09b18e9595e06084e76668d3506a7f95,0.9,0.09999999999999998,0.0
09b18e9595e06084e76668d3506a7f95,b51537e86192f43615444b649ebcdfb9,1.0,0.0,0.0
e094790a2aa90527e5512dcbae5a93b7,1999806d33f73f9c991f4deba0b70aa3,1.0,0.0,0.0
e094790a2aa90527e5512dcbae5a93b7,fdef72810f5747c3f2265297eff7c504,1.0,0.0,0.0
e094790a2aa90527e5512dcbae5a93b7,66504498e1f1c05c31e108eabbfbc681,1.0,0.0,0.0
efa0e139558f36ae15ce5432a8626295,e094790a2aa90527e5512dcbae5a93b7,0.9,0.09999999999999998,0.0
e094790a2aa90527e5512dcbae5a93b7,b51537e86192f43615444b649ebcdfb9,1.0,0.0,0.0
1999806d33f73f9c991f4deba0b70aa3,fdef72810f5747c3f2265297eff7c504,1.0,0.0,0.0
1999806d33f73f9c991f4deba0b70aa3,66504498e1f1c05c31e108eabbfbc681,1.0,0.0,0.0
efa0e139558f36ae15ce5432a8626295,1999806d33f73f9c991f4deba0b70aa3,0.9,0.09999999999999998,0.0
1999806d33f73f9c991f4deba0b70aa3,b51537e86192f43615444b649ebcdfb9,1.0,0.0,0.0
fdef72810f5747c3f2265297eff7c504,66504498e1f1c05c31e108eabbfbc681,1.0,0.0,0.0
efa0e139558f36ae15ce5432a8626295,fdef72810f5747c3f2265297eff7c504,0.9,0.09999999999999998,0.0
fdef72810f5747c3f2265297eff7c504,b51537e86192f43615444b649ebcdfb9,1.0,0.0,0.0
efa0e139558f36ae15ce5432a8626295,66504498e1f1c05c31e108eabbfbc681,0.9,0.09999999999999998,0.0
66504498e1f1c05c31e108eabbfbc681,b51537e86192f43615444b649ebcdfb9,1.0,0.0,0.0
efa0e139558f36ae15ce5432a8626295,b51537e86192f43615444b649ebcdfb9,0.9,0.09999999999999998,0.0
c7c4d7a8a63f920e8caacbe12f5d4080,ae211baa7298bd1eac826c6d6859b687,1.0,0.0,0.0
c7c4d7a8a63f920e8caacbe12f5d4080,7890b0c3fd6a1fda5d10779a8c57814c,1.0,0.0,0.0
c7c4d7a8a63f920e8caacbe12f5d4080,11e2ebe74419c92c7457f7e1687a8695,1.0,0.0,0.0
c7c4d7a8a63f920e8caacbe12f5d4080,957e1bab30be972dd9f9d87993ce7e08,1.0,0.0,0.0
ae211baa7298bd1eac826c6d6859b687,7890b0c3fd6a1fda5d10779a8c57814c,1.0,0.0,0.0
ae211baa7298bd1eac826c6d6859b687,11e2ebe74419c92c7457f7e1687a8695,1.0,0.0,0.0
ae211baa7298bd1eac826c6d6859b687,957e1bab30be972dd9f9d87993ce7e08,1.0,0.0,0.0
7890b0c3fd6a1fda5d10779a8c57814c,11e2ebe74419c92c7457f7e1687a8695,1.0,0.0,0.0
7890b0c3fd6a1fda5d10779a8c57814c,957e1bab30be972dd9f9d87993ce7e08,1.0,0.0,0.0
11e2ebe74419c92c7457f7e1687a8695,957e1bab30be972dd9f9d87993ce7e08,1.0,0.0,0.0
7592ae7a726722ab0d227a170459f82b,1c684223623189d21d607766073fa670,0.9090909090909091,0.09090909090909094,0.0
4c93b4089d096e3d9163fd8912f565da,7592ae7a726722ab0d227a170459f82b,0.9,0.09999999999999998,0.0
7592ae7a726722ab0d227a170459f82b,5c2705f9cc07aae12af1808db5922a6d,0.9090909090909091,0.09090909090909094,0.0
4c93b4089d096e3d9163fd8912f565da,1c684223623189d21d607766073fa670,1.0,0.0,0.0
1c684223623189d21d607766073fa670,5c2705f9cc07aae12af1808db5922a6d,1.0,0.0,0.0
4c93b4089d096e3d9163fd8912f565da,5c2705f9cc07aae12af1808db5922a6d,1.0,0.0,0.0
afd94c11614cca125fbb416b83154cc9,974d4dbc6f0e540ac3b4f07c75d3e7bf,0.875,0.125,0.0
974d4dbc6f0e540ac3b4f07c75d3e7bf,aa4a9f9add87b9beb65725f4bb74849c,1.0,0.0,0.0
afd94c11614cca125fbb416b83154cc9,aa4a9f9add87b9beb65725f4bb74849c,1.0,0.0,0.0
e7cc659bb6ff8b97d517ee6ef8045334,21f91a6aea88565215416a9e6523d2ca,1.0,0.0,0.0
7d8faf10eaaf1c9e86c11a7c4f2e4505,620c99502ab4f61bb21c865ba6ebec95,1.0,0.0,0.0
7d8faf10eaaf1c9e86c11a7c4f2e4505,7d6becdea821753432a52c0513bbba63,1.0,0.0,0.0
7d8faf10eaaf1c9e86c11a7c4f2e4505,f03db9e618ffd6bf3ab7af8acce1d72a,1.0,0.0,0.0
620c99502ab4f61bb21c865ba6ebec95,7d6becdea821753432a52c0513bbba63,1.0,0.0,0.0
620c99502ab4f61bb21c865ba6ebec95,f03db9e618ffd6bf3ab7af8acce1d72a,1.0,0.0,0.0
7d6becdea821753432a52c0513bbba63,f03db9e618ffd6bf3ab7af8acce1d72a,1.0,0.0,0.0
1e48f2ff309fd4a178399008b02d70de,ec2ec0adc3732c57ec876e90f14c6bf6,1.2727272727272727,-0.2727272727272727,0.0
e3a4f1bc293bdfa1ffc538455d1e93bb,a277484e4bb89b750481c42cfa63a312,1.2857142857142858,-0.2857142857142858,0.0
2546423ceb9d136b5068aee36fb151c2,d63d5216696df6fb39dd3d4eb258d67a,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,a2465da6adfc2d582a3b04349722e1f9,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,0efbd84f5cce69b9050bc8235f72e7cd,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,5eee266607dd0e81a04d560af3a489bf,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,b64cc0de445fbd5aa19e1b3665710911,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,83882f489e14dc86fee5ed36b083142b,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,3a126e628a875f4997ea786bd53a1c42,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,e1439901c6315751e1ebee4c1ca72dc5,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,66bb419c43c671f2e5e4e4b3575561f4,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,b659c59aeb6774f307f0cb0e0b632a5f,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,f38def05740e3ec27d77f540246f5443,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,00f4f33b6083843dd08f9ccf7c8de282,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,2d340323626c84ee0d21b355f3da46ec,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,62742f618959a54dde6cd5592d2ca241,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,924dd9d538ca5ccdc3b0ebc7b25a7d18,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,9c2319301da167fc4a0ea5f8a93c0a28,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,fec2de15c548395adbe00339683cd35d,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,b4dbddb1893fe09f79763c932f6b2e9c,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,ee0ebabb6967b375697cbdcf038519c1,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,1767ac90c24f026960006798a7e17e35,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,1f17e0d73b5a1f50ab4cf7ba8091b07f,1.0,0.0,0.0
2546423ceb9d136b5068aee36fb151c2,1130530dc4af6f4cbe7228214d55de14,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,a2465da6adfc2d582a3b04349722e1f9,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,0efbd84f5cce69b9050bc8235f72e7cd,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,5eee266607dd0e81a04d560af3a489bf,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,b64cc0de445fbd5aa19e1b3665710911,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,83882f489e14dc86fee5ed36b083142b,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,3a126e628a875f4997ea786bd53a1c42,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,e1439901c6315751e1ebee4c1ca72dc5,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,66bb419c43c671f2e5e4e4b3575561f4,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,b659c59aeb6774f307f0cb0e0b632a5f,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,f38def05740e3ec27d77f540246f5443,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,00f4f33b6083843dd08f9ccf7c8de282,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,2d340323626c84ee0d21b355f3da46ec,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,62742f618959a54dde6cd5592d2ca241,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,924dd9d538ca5ccdc3b0ebc7b25a7d18,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,9c2319301da167fc4a0ea5f8a93c0a28,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,fec2de15c548395adbe00339683cd35d,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,b4dbddb1893fe09f79763c932f6b2e9c,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,ee0ebabb6967b375697cbdcf038519c1,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,1767ac90c24f026960006798a7e17e35,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,1f17e0d73b5a1f50ab4cf7ba8091b07f,1.0,0.0,0.0
d63d5216696df6fb39dd3d4eb258d67a,1130530dc4af6f4cbe7228214d55de14,1.0,0.0,0.0
a2465da6adfc2d582a3b04349722e1f9,0efbd84f5cce69b9050bc8235f72e7cd,1.0,0.0,0.0
a2465da6adfc2d582a3b04349722e1f9,5eee266607dd0e81a04d560af3a489bf,1.0,0.0,0.0
a2465da6adfc2d582a3b04349722e1f9,b64cc0de445fbd5aa19e1b3665710911,1.0,0.0,0.0
83882f489e14dc86fee5ed36b083142b,a2465da6adfc2d582a3b04349722e1f9,1.0,0.0,0.0
a2465da6adfc2d582a3b04349722e1f9,3a126e628a875f4997ea786bd53a1c42,1.0,0.0,0.0
e1439901c6315751e1ebee4c1ca72dc5,a2465da6adfc2d582a3b04349722e1f9,1.0,0.0,0.0
a2465da6adfc2d582a3b04349722e1f9,66bb419c43c671f2e5e4e4b3575561f4,1.0,0.0,0.0
b659c59aeb6774f307f0cb0e0b632a5f,a2465da6adfc2d582a3b04349722e1f9,1.0,0.0,0.0
a2465da6adfc2d582a3b04349722e1f9,f38def05740e3ec27d77f540246f5443,0.8571428571428571,0.1428571428571429,0.0
